patch_id,timestamp,temperature,rainfall,soil_moisture,vib_rms,porepressure,displacement,label_rockfall_within_month
1120,2023-02-01,32.27,28.75,0.361,0.34,49.3,0.0,0
1120,2023-03-01,27.47,11.32,0.241,0.409,41.22,3.29,0
1120,2023-04-01,33.9,24.24,0.389,0.625,54.04,0.89,0
1120,2023-05-01,34.15,27.64,0.39,0.39,55.45,0.9,0
1120,2023-06-01,25.78,45.08,0.513,0.809,62.78,3.12,0
1120,2023-07-01,34.12,43.87,0.459,0.593,60.14,2.53,0
1120,2023-08-01,26.03,62.66,0.567,0.913,71.24,0.0,0
1120,2023-09-01,33.19,51.52,0.548,0.972,68.4,0.0,0
1120,2023-10-01,31.42,41.26,0.436,0.974,58.42,3.62,0
1120,2023-11-01,29.58,20.85,0.324,0.362,48.68,1.5,0
1120,2023-12-01,34.32,15.97,0.341,0.492,42.99,0.0,0
1120,2024-01-01,34.94,10.68,0.249,0.313,46.22,2.21,0
1120,2024-02-01,33.8,15.41,0.256,0.749,45.75,0.0,0
1120,2024-03-01,32.18,5.65,0.2,0.24,31.55,4.11,0
1120,2024-04-01,30.48,9.07,0.252,0.752,41.09,0.56,0
1120,2024-05-01,25.2,27.7,0.404,0.58,67.19,0.9,0
1120,2024-06-01,29.36,73.76,0.626,1.233,73.82,0.0,0
1120,2024-07-01,25.49,44.66,0.427,0.506,60.06,0.0,0
1120,2024-08-01,30.28,71.05,0.646,1.166,84.91,0.0,0
1120,2024-09-01,31.56,69.78,0.707,0.909,82.77,0.0,0
1120,2024-10-01,32.36,37.55,0.461,0.346,61.97,0.0,0
1120,2024-11-01,33.96,29.5,0.433,0.6,61.02,0.0,0
1120,2024-12-01,31.32,21.83,0.275,0.406,49.98,1.28,0
1121,2020-01-01,29.93,8.8,0.314,0.613,60.53,1.45,0
1121,2020-02-01,30.1,26.06,0.332,0.682,55.63,0.0,0
1121,2020-03-01,31.28,8.19,0.369,0.0,64.15,3.89,0
1121,2020-04-01,26.12,19.9,0.39,0.357,52.53,0.0,0
1121,2020-05-01,27.62,24.18,0.217,0.665,45.95,0.0,0
1121,2020-06-01,32.14,44.7,0.519,0.821,72.61,0.03,0
1121,2020-07-01,25.01,50.12,0.5,0.635,74.25,0.0,0
1121,2020-08-01,27.89,44.09,0.514,0.586,67.21,3.44,0
1121,2020-09-01,27.68,42.9,0.565,0.738,67.01,0.0,0
1121,2020-10-01,26.19,46.47,0.423,1.099,56.02,0.0,0
1121,2020-11-01,34.36,16.46,0.364,0.393,78.24,3.01,0
1121,2020-12-01,33.48,16.35,0.324,0.772,59.32,1.97,0
1121,2021-01-01,32.84,13.67,0.224,0.643,51.62,0.63,0
1121,2021-02-01,32.61,12.14,0.293,0.639,46.46,2.48,0
1121,2021-03-01,28.79,28.24,0.232,0.627,45.42,0.38,0
1121,2021-04-01,25.01,12.54,0.2,0.084,41.92,0.39,0
1121,2021-05-01,33.76,16.82,0.349,0.638,58.13,1.17,0
1121,2021-06-01,34.55,49.16,0.439,1.004,70.34,2.35,0
1121,2021-07-01,27.48,73.8,0.648,1.326,83.76,0.0,0
1121,2021-08-01,34.41,51.32,0.373,0.735,66.7,0.23,0
1121,2021-09-01,31.59,74.54,0.58,0.924,78.68,3.85,0
1121,2021-10-01,25.94,43.39,0.483,0.725,77.97,0.0,0
1121,2021-11-01,27.47,29.54,0.389,0.877,59.86,3.33,0
1121,2021-12-01,29.8,15.67,0.285,0.556,56.68,1.27,0
1121,2022-01-01,30.66,19.81,0.381,0.575,61.57,0.0,0
1121,2022-02-01,30.39,19.59,0.262,0.86,49.53,0.0,0
1121,2022-03-01,30.34,24.97,0.329,0.473,56.19,0.6,0
1121,2022-04-01,26.49,18.85,0.271,0.39,50.28,0.03,0
1121,2022-05-01,33.9,15.75,0.311,0.332,57.72,1.12,0
1121,2022-06-01,28.72,71.37,0.733,1.143,98.37,0.0,0
1121,2022-07-01,34.21,55.29,0.482,0.879,70.76,0.0,0
1121,2022-08-01,33.62,55.45,0.556,1.005,70.45,0.72,0
1121,2022-09-01,33.74,73.05,0.748,1.421,95.47,0.59,0
1121,2022-10-01,27.99,26.56,0.367,0.562,60.8,0.5,0
1121,2022-11-01,30.49,17.68,0.309,0.728,49.98,0.57,0
1121,2022-12-01,26.07,6.91,0.262,0.284,44.9,0.0,0
1121,2023-01-01,30.0,6.59,0.261,0.642,44.9,0.06,0
1121,2023-02-01,25.78,19.82,0.344,0.599,57.75,0.69,0
1121,2023-03-01,34.05,15.05,0.25,0.058,57.02,0.0,0
1121,2023-04-01,34.59,29.52,0.415,0.71,63.64,0.0,0
1121,2023-05-01,34.41,18.38,0.431,1.099,65.46,4.59,0
1121,2023-06-01,32.78,61.86,0.629,0.917,78.4,0.0,0
1121,2023-07-01,29.54,68.88,0.578,1.127,73.65,2.15,0
1121,2023-08-01,33.52,68.78,0.634,1.343,88.7,0.0,0
1121,2023-09-01,31.46,50.42,0.511,1.275,74.67,0.64,0
1121,2023-10-01,30.42,48.43,0.511,1.22,70.23,0.73,0
1121,2023-11-01,28.84,16.63,0.34,0.803,64.96,0.0,0
1121,2023-12-01,34.6,13.67,0.249,0.584,44.02,2.48,0
1121,2024-01-01,31.4,13.85,0.261,0.409,43.51,0.0,0
1121,2024-02-01,30.78,12.74,0.241,0.715,48.02,0.91,0
1121,2024-03-01,26.73,5.93,0.221,0.295,53.02,0.0,0
1121,2024-04-01,25.01,27.38,0.442,0.537,76.33,0.37,0
1121,2024-05-01,29.86,28.04,0.3,0.262,47.33,0.0,0
1121,2024-06-01,29.8,47.17,0.473,0.823,61.83,0.0,0
1121,2024-07-01,29.45,59.72,0.57,1.23,82.58,1.64,0
1121,2024-08-01,30.49,71.9,0.619,1.222,75.97,0.0,0
1121,2024-09-01,31.0,68.66,0.656,1.134,89.35,0.0,0
1121,2024-10-01,26.72,35.47,0.403,0.853,61.53,0.0,0
1121,2024-11-01,25.41,49.6,0.478,1.162,70.97,0.77,0
1121,2024-12-01,32.5,7.53,0.239,0.381,50.35,0.0,0
1122,2020-01-01,34.82,9.3,0.236,0.347,44.9,3.37,0
1122,2020-02-01,29.84,12.05,0.336,0.188,49.86,0.0,0
1122,2020-03-01,26.13,15.84,0.361,0.388,47.82,0.0,0
1122,2020-04-01,26.85,19.66,0.326,0.599,39.82,2.4,0
1122,2020-05-01,25.57,15.3,0.267,0.528,41.59,0.0,0
1122,2020-06-01,28.88,75.15,0.678,1.04,87.45,3.32,0
1122,2020-07-01,27.27,47.34,0.496,0.482,66.61,0.0,0
1122,2020-08-01,26.37,46.34,0.455,0.832,54.76,4.2,0
1122,2020-09-01,28.98,60.63,0.607,0.893,71.43,0.48,0
1122,2020-10-01,28.79,48.17,0.44,0.525,57.47,0.0,0
1122,2020-11-01,31.3,18.57,0.301,0.486,36.89,0.0,0
1122,2020-12-01,27.57,28.57,0.342,0.863,47.2,0.0,0
1122,2021-01-01,33.58,10.42,0.233,0.309,38.74,0.41,0
1122,2021-02-01,29.55,10.3,0.307,0.091,43.04,0.54,0
1122,2021-03-01,31.18,19.54,0.279,0.559,44.3,0.0,0
1122,2021-04-01,28.85,7.97,0.211,0.669,36.3,0.0,0
1122,2021-05-01,32.92,10.87,0.309,0.696,51.19,3.04,0
1122,2021-06-01,33.68,46.07,0.412,0.944,45.8,0.0,0
1122,2021-07-01,29.06,65.94,0.595,1.276,87.66,0.0,0
1122,2021-08-01,32.75,43.31,0.413,0.773,49.91,2.24,0
1122,2021-09-01,26.91,42.12,0.415,1.024,59.55,0.0,0
1122,2021-10-01,28.34,13.96,0.379,0.432,52.95,1.55,0
1122,2021-11-01,31.09,43.32,0.433,1.002,47.78,0.0,0
1122,2021-12-01,30.51,26.88,0.418,0.497,56.15,0.0,0
1122,2022-01-01,28.64,8.29,0.275,0.207,42.39,0.0,0
1122,2022-02-01,28.63,22.92,0.253,0.772,37.72,0.0,0
1122,2022-03-01,26.73,13.94,0.322,0.574,34.28,0.0,0
1122,2022-04-01,26.14,9.0,0.271,0.22,35.5,0.0,0
1122,2022-05-01,32.23,15.17,0.245,0.495,39.76,1.29,0
1122,2022-06-01,25.3,74.06,0.607,1.134,78.67,0.83,0
1122,2022-07-01,30.59,71.49,0.693,0.788,82.5,0.0,0
1122,2022-08-01,34.73,55.08,0.482,0.613,68.38,0.0,0
1122,2022-09-01,28.65,70.75,0.553,0.72,67.27,0.37,0
1122,2022-10-01,30.24,28.53,0.358,0.865,53.08,0.0,0
1122,2022-11-01,27.33,17.01,0.277,0.551,45.05,1.37,0
1122,2022-12-01,33.97,16.55,0.259,0.5,46.56,1.86,0
1122,2023-01-01,33.99,13.25,0.25,0.222,37.12,0.18,0
1122,2023-02-01,26.96,10.55,0.217,0.365,29.13,2.78,0
1122,2023-03-01,31.54,22.29,0.304,0.483,36.71,0.0,0
1122,2023-04-01,28.0,12.86,0.328,0.318,50.01,0.0,0
1122,2023-05-01,32.26,19.44,0.406,0.482,54.64,2.82,0
1122,2023-06-01,29.86,51.33,0.453,1.171,56.8,0.65,0
1122,2023-07-01,27.37,73.56,0.647,1.27,86.06,0.0,0
1122,2023-08-01,28.43,40.44,0.477,0.751,61.43,0.0,0
1122,2023-09-01,26.49,50.81,0.49,0.576,55.32,3.24,0
1122,2023-10-01,28.71,16.48,0.277,0.582,44.91,3.58,0
1122,2023-11-01,30.03,43.82,0.442,0.758,48.91,1.7,0
1122,2023-12-01,33.06,16.52,0.308,0.605,50.71,0.0,0
1122,2024-01-01,34.88,11.57,0.273,0.558,45.77,2.44,0
1122,2024-02-01,30.85,17.47,0.247,0.79,34.28,0.0,0
1122,2024-03-01,27.33,15.91,0.2,0.534,34.35,0.0,0
1122,2024-04-01,26.25,21.66,0.32,0.746,51.29,1.29,0
1122,2024-05-01,30.51,10.2,0.218,0.32,32.48,0.0,0
1122,2024-06-01,27.49,45.15,0.392,0.968,42.65,2.01,0
1122,2024-07-01,27.37,74.44,0.645,1.253,84.8,1.56,0
1122,2024-08-01,29.62,61.13,0.585,0.783,72.09,0.0,0
1122,2024-09-01,28.83,73.1,0.628,1.454,72.45,0.44,0
1122,2024-10-01,25.83,12.6,0.37,0.355,46.39,0.0,0
1122,2024-11-01,30.74,29.58,0.308,0.612,49.06,1.35,0
1122,2024-12-01,34.92,8.86,0.325,0.77,48.87,4.47,0
1123,2020-01-01,30.2,25.63,0.333,0.364,41.46,0.86,0
1123,2020-02-01,26.31,17.25,0.311,0.334,39.75,0.0,0
1123,2020-03-01,30.87,26.44,0.426,0.774,60.52,0.0,0
1123,2020-04-01,27.61,23.02,0.347,0.681,43.07,0.0,0
1123,2020-05-01,30.97,19.42,0.305,0.55,36.24,3.72,0
1123,2020-06-01,25.56,45.61,0.618,0.986,80.84,1.03,0
1123,2020-07-01,28.17,65.42,0.606,1.033,76.45,2.87,0
1123,2020-08-01,31.45,55.7,0.527,1.225,67.83,0.41,0
1123,2020-09-01,25.47,49.43,0.462,0.855,49.2,1.44,0
1123,2020-10-01,27.14,31.79,0.389,0.44,52.74,0.0,0
1123,2020-11-01,33.28,22.47,0.278,0.188,36.01,0.26,0
1123,2020-12-01,27.16,22.12,0.393,0.5,52.85,0.0,0
1123,2021-01-01,33.88,29.31,0.332,1.105,45.52,0.17,0
1123,2021-02-01,30.38,23.29,0.365,0.361,47.13,0.0,0
1123,2021-03-01,28.69,15.85,0.353,0.582,47.77,5.19,0
1123,2021-04-01,30.75,25.99,0.316,0.309,48.47,0.0,0
1123,2021-05-01,31.28,29.23,0.378,0.82,43.95,1.16,0
1123,2021-06-01,28.78,74.58,0.708,1.433,86.59,0.0,0
1123,2021-07-01,25.5,77.37,0.634,0.998,79.95,0.3,0
1123,2021-08-01,25.39,48.29,0.506,0.754,67.87,0.0,0
1123,2021-09-01,26.42,74.48,0.615,1.218,70.73,0.0,0
1123,2021-10-01,30.56,46.74,0.427,0.741,51.2,0.0,0
1123,2021-11-01,29.19,49.72,0.512,1.12,70.56,0.63,0
1123,2021-12-01,30.69,12.77,0.308,0.505,48.64,0.0,0
1123,2022-01-01,30.96,20.95,0.341,0.59,48.46,0.15,0
1123,2022-02-01,32.47,5.98,0.249,0.126,31.84,0.0,0
1123,2022-03-01,33.6,26.35,0.424,0.693,57.78,2.11,0
1123,2022-04-01,33.77,17.07,0.357,0.247,40.79,0.27,0
1123,2022-05-01,25.62,6.76,0.202,0.0,39.92,0.46,0
1123,2022-06-01,26.61,40.55,0.488,1.263,54.26,3.55,0
1123,2022-07-01,25.27,48.27,0.487,0.93,66.95,0.74,0
1123,2022-08-01,25.12,45.2,0.541,0.71,72.22,0.0,0
1123,2022-09-01,29.52,44.49,0.438,0.407,51.3,0.0,0
1123,2022-10-01,29.49,39.66,0.389,0.785,52.75,0.0,0
1123,2022-11-01,31.28,20.51,0.299,0.192,52.4,0.0,0
1123,2022-12-01,31.15,24.3,0.344,0.39,39.82,0.5,0
1123,2023-01-01,29.75,17.28,0.416,0.239,50.56,0.05,0
1123,2023-02-01,26.82,22.62,0.345,0.603,47.44,2.3,0
1123,2023-03-01,28.54,10.89,0.265,0.364,36.53,2.25,0
1123,2023-04-01,30.27,9.23,0.315,0.0,44.13,0.0,0
1123,2023-05-01,27.87,14.87,0.312,0.603,39.94,1.11,0
1123,2023-06-01,33.06,71.36,0.683,1.215,78.86,0.0,0
1123,2023-07-01,33.98,66.58,0.558,0.908,65.67,0.0,0
1123,2023-08-01,27.58,66.31,0.645,0.978,67.43,2.64,0
1123,2023-09-01,29.28,41.72,0.472,0.974,52.78,1.8,0
1123,2023-10-01,34.96,29.49,0.391,0.699,57.32,0.0,0
1123,2023-11-01,31.25,19.45,0.226,0.31,30.95,0.0,0
1123,2023-12-01,32.44,29.3,0.353,0.355,45.69,0.0,0
1123,2024-01-01,27.1,24.55,0.288,0.211,40.63,0.67,0
1123,2024-02-01,30.79,9.47,0.238,0.182,39.06,0.0,0
1123,2024-03-01,26.81,26.93,0.345,0.504,51.73,0.02,0
1123,2024-04-01,26.81,24.85,0.255,0.461,37.72,2.08,0
1123,2024-05-01,27.25,6.67,0.291,0.323,42.26,1.56,0
1123,2024-06-01,29.18,78.76,0.62,1.082,73.69,0.42,0
1123,2024-07-01,29.66,74.36,0.752,1.381,84.85,1.75,0
1123,2024-08-01,31.14,65.74,0.582,1.06,73.52,0.0,0
1123,2024-09-01,34.36,75.34,0.736,1.115,90.45,0.0,0
1123,2024-10-01,31.38,22.85,0.387,0.363,48.27,0.49,0
1123,2024-11-01,30.76,15.21,0.345,0.636,57.49,1.51,0
1123,2024-12-01,34.49,6.78,0.242,0.122,38.85,0.0,0
1124,2020-01-01,26.75,7.86,0.207,0.318,41.8,0.0,0
1124,2020-02-01,29.08,26.35,0.415,0.521,51.07,0.0,0
1124,2020-03-01,34.63,10.45,0.217,0.427,36.57,2.21,0
1124,2020-04-01,25.29,22.8,0.361,0.528,42.86,1.07,0
1124,2020-05-01,28.92,12.85,0.292,0.715,35.4,0.0,0
1124,2020-06-01,28.12,44.21,0.496,0.536,66.7,0.0,0
1124,2020-07-01,31.76,70.02,0.594,1.068,70.24,0.13,0
1124,2020-08-01,32.44,44.78,0.511,0.714,63.47,3.06,0
1124,2020-09-01,28.61,57.88,0.586,1.172,70.11,0.0,0
1124,2020-10-01,29.33,38.92,0.382,0.985,61.53,2.04,0
1124,2020-11-01,30.38,21.58,0.264,0.26,36.26,3.89,0
1124,2020-12-01,33.61,28.82,0.387,0.303,48.46,0.0,0
1124,2021-01-01,26.68,9.5,0.211,0.469,38.15,0.0,0
1124,2021-02-01,28.23,13.01,0.2,0.298,24.87,0.0,0
1124,2021-03-01,29.9,17.32,0.306,0.662,44.01,0.0,0
1124,2021-04-01,34.39,29.62,0.432,0.581,50.88,0.0,0
1124,2021-05-01,31.06,12.58,0.362,0.309,39.29,0.27,0
1124,2021-06-01,30.68,78.58,0.702,1.013,82.58,1.79,0
1124,2021-07-01,28.64,62.95,0.524,1.153,69.67,0.01,0
1124,2021-08-01,34.58,47.58,0.466,0.823,59.9,0.0,0
1124,2021-09-01,29.35,53.1,0.546,0.668,60.39,0.0,0
1124,2021-10-01,26.71,44.94,0.507,0.893,61.14,0.0,0
1124,2021-11-01,26.61,32.44,0.441,0.454,64.71,3.65,0
1124,2021-12-01,27.58,20.51,0.302,0.563,39.67,0.0,0
1124,2022-01-01,30.94,26.61,0.272,0.133,38.37,0.0,0
1124,2022-02-01,33.13,21.52,0.297,0.556,34.77,0.0,0
1124,2022-03-01,32.24,8.15,0.236,0.403,33.43,0.0,0
1124,2022-04-01,32.02,22.35,0.317,0.384,40.83,0.0,0
1124,2022-05-01,25.07,15.26,0.367,0.37,50.46,0.5,0
1124,2022-06-01,26.6,78.48,0.691,0.948,87.28,0.0,0
1124,2022-07-01,28.87,78.38,0.574,1.297,65.18,0.62,0
1124,2022-08-01,27.42,68.77,0.62,0.954,72.02,1.43,0
1124,2022-09-01,29.03,43.93,0.435,0.872,58.59,0.0,0
1124,2022-10-01,33.95,28.88,0.273,0.448,51.91,0.0,0
1124,2022-11-01,32.18,33.83,0.469,0.145,66.53,1.73,0
1124,2022-12-01,28.28,5.43,0.237,0.395,40.16,0.0,0
1124,2023-01-01,30.15,19.78,0.289,0.383,53.17,0.0,0
1124,2023-02-01,31.23,14.7,0.275,0.162,36.98,3.25,0
1124,2023-03-01,29.94,21.59,0.341,0.511,44.49,0.63,0
1124,2023-04-01,32.55,27.94,0.414,0.641,55.68,0.3,0
1124,2023-05-01,26.16,24.09,0.348,0.519,41.71,0.0,0
1124,2023-06-01,29.9,43.54,0.519,1.343,64.23,2.1,0
1124,2023-07-01,30.18,60.33,0.479,0.573,67.72,0.0,0
1124,2023-08-01,29.78,69.35,0.521,1.186,69.44,0.37,0
1124,2023-09-01,32.56,46.31,0.455,0.699,68.87,1.75,0
1124,2023-10-01,34.5,35.95,0.367,0.497,47.79,0.75,0
1124,2023-11-01,32.77,46.7,0.469,0.825,71.6,3.53,0
1124,2023-12-01,29.55,12.67,0.232,0.305,25.02,3.64,0
1124,2024-01-01,33.95,5.44,0.229,0.497,31.91,2.43,0
1124,2024-02-01,30.92,23.35,0.416,0.523,65.46,0.0,0
1124,2024-03-01,27.83,13.88,0.308,0.398,40.66,0.0,0
1124,2024-04-01,28.97,21.9,0.265,0.375,42.32,0.0,0
1124,2024-05-01,30.74,7.88,0.346,0.109,55.62,2.56,0
1124,2024-06-01,30.75,55.83,0.551,0.801,66.08,0.0,0
1124,2024-07-01,25.35,53.2,0.449,0.801,66.38,1.63,0
1124,2024-08-01,31.27,57.91,0.533,1.008,65.13,0.0,0
1124,2024-09-01,33.95,59.62,0.592,1.32,71.43,0.43,0
1124,2024-10-01,34.3,42.79,0.504,1.24,64.18,3.74,0
1124,2024-11-01,28.73,14.3,0.275,0.604,36.46,1.92,0
1124,2024-12-01,31.97,28.79,0.465,0.503,72.88,0.0,0
1125,2020-01-01,33.18,29.96,0.441,0.428,68.11,1.9,0
1125,2020-02-01,31.28,16.93,0.342,0.22,51.93,2.19,0
1125,2020-03-01,25.78,25.62,0.399,0.706,63.71,0.0,0
1125,2020-04-01,29.92,9.05,0.304,0.476,46.18,1.48,0
1125,2020-05-01,30.96,20.0,0.307,0.767,51.71,0.0,0
1125,2020-06-01,32.76,63.71,0.543,1.383,67.12,0.0,0
1125,2020-07-01,31.8,46.87,0.393,0.723,53.93,0.0,0
1125,2020-08-01,30.65,67.95,0.627,1.235,77.58,0.0,0
1125,2020-09-01,33.25,69.9,0.537,1.109,69.79,0.96,0
1125,2020-10-01,32.99,10.17,0.231,0.24,47.43,0.0,0
1125,2020-11-01,33.28,38.79,0.422,0.795,55.53,0.95,0
1125,2020-12-01,33.39,11.38,0.261,0.312,41.38,0.64,0
1125,2021-01-01,31.37,11.31,0.363,0.042,49.18,0.0,0
1125,2021-02-01,25.54,7.71,0.211,0.205,43.44,0.5,0
1125,2021-03-01,34.55,14.7,0.265,0.542,52.98,0.0,0
1125,2021-04-01,32.51,28.64,0.372,0.922,52.73,4.01,0
1125,2021-05-01,32.95,26.9,0.47,0.49,73.78,1.1,0
1125,2021-06-01,30.41,41.12,0.457,0.838,68.92,0.0,0
1125,2021-07-01,34.52,71.21,0.636,1.446,76.57,0.0,0
1125,2021-08-01,31.84,70.98,0.646,0.866,81.52,1.76,0
1125,2021-09-01,29.6,47.21,0.445,0.918,69.7,0.0,0
1125,2021-10-01,32.38,34.02,0.404,0.279,57.61,3.64,0
1125,2021-11-01,33.66,19.28,0.338,0.36,53.68,0.0,0
1125,2021-12-01,31.87,24.2,0.378,0.562,57.58,0.0,0
1125,2022-01-01,28.13,25.11,0.287,0.609,43.37,0.0,0
1125,2022-02-01,26.08,13.53,0.2,0.604,36.23,0.0,0
1125,2022-03-01,28.53,26.99,0.36,0.676,54.82,0.0,0
1125,2022-04-01,34.57,23.9,0.353,0.858,50.68,0.0,0
1125,2022-05-01,33.64,12.15,0.243,0.385,30.3,2.83,0
1125,2022-06-01,26.74,42.62,0.468,0.918,61.56,0.92,0
1125,2022-07-01,25.23,70.31,0.666,0.885,87.1,0.0,0
1125,2022-08-01,30.26,69.18,0.524,1.065,70.02,0.0,0
1125,2022-09-01,28.71,66.2,0.54,0.861,64.03,0.0,0
1125,2022-10-01,32.01,11.07,0.2,0.169,49.4,0.0,0
1125,2022-11-01,27.16,28.2,0.412,0.425,56.32,0.45,0
1125,2022-12-01,34.27,28.9,0.33,0.437,47.94,0.0,0
1125,2023-01-01,30.65,28.04,0.377,0.411,52.46,0.0,0
1125,2023-02-01,32.46,11.66,0.303,0.662,38.0,0.48,0
1125,2023-03-01,29.19,13.63,0.258,0.218,34.07,0.0,0
1125,2023-04-01,30.71,15.55,0.276,0.308,37.08,1.46,0
1125,2023-05-01,28.61,24.36,0.316,0.406,39.53,0.0,0
1125,2023-06-01,33.6,42.85,0.421,0.895,50.83,0.0,0
1125,2023-07-01,26.49,49.4,0.477,0.897,70.42,0.98,0
1125,2023-08-01,32.0,52.97,0.553,1.107,68.04,0.0,0
1125,2023-09-01,27.83,68.17,0.671,1.056,88.36,1.7,0
1125,2023-10-01,27.54,20.19,0.307,0.936,52.54,1.08,0
1125,2023-11-01,34.85,49.44,0.417,1.013,56.88,3.24,0
1125,2023-12-01,32.36,26.67,0.373,0.441,62.27,0.03,0
1125,2024-01-01,29.02,17.75,0.254,0.33,34.49,0.0,0
1125,2024-02-01,29.75,20.23,0.312,0.381,39.49,0.0,0
1125,2024-03-01,32.34,19.29,0.305,0.377,41.47,1.2,0
1125,2024-04-01,34.22,14.38,0.305,0.338,43.58,1.6,0
1125,2024-05-01,34.11,5.65,0.248,0.0,33.73,1.61,0
1125,2024-06-01,34.74,54.06,0.536,0.735,64.08,1.59,0
1125,2024-07-01,26.51,76.3,0.716,1.215,84.88,0.0,0
1125,2024-08-01,34.5,63.5,0.598,0.708,78.99,0.4,0
1125,2024-09-01,31.14,40.76,0.403,0.638,52.36,0.81,0
1125,2024-10-01,33.76,35.83,0.439,0.796,57.41,1.34,0
1125,2024-11-01,28.47,25.82,0.353,0.928,49.28,1.92,0
1125,2024-12-01,29.56,25.82,0.4,0.843,55.34,0.0,0
1126,2020-01-01,26.15,28.68,0.467,0.438,67.81,0.0,0
1126,2020-02-01,29.36,27.42,0.366,0.479,61.36,0.0,0
1126,2020-03-01,32.69,11.2,0.275,0.688,46.14,1.65,0
1126,2020-04-01,26.13,20.98,0.289,0.516,49.45,3.33,0
1126,2020-05-01,26.4,17.55,0.281,0.669,50.65,0.7,0
1126,2020-06-01,26.5,50.93,0.455,0.848,67.08,0.0,0
1126,2020-07-01,27.02,70.58,0.556,1.364,71.41,0.0,0
1126,2020-08-01,25.16,60.57,0.686,0.816,83.72,2.4,0
1126,2020-09-01,34.83,67.08,0.626,1.421,83.26,1.43,0
1126,2020-10-01,25.83,26.25,0.334,0.268,43.7,3.95,0
1126,2020-11-01,28.05,23.22,0.357,0.478,52.23,0.0,0
1126,2020-12-01,26.81,20.4,0.33,0.997,50.55,3.93,0
1126,2021-01-01,29.56,29.19,0.365,0.481,57.54,1.86,0
1126,2021-02-01,25.1,19.82,0.336,0.245,58.1,0.0,0
1126,2021-03-01,26.98,9.11,0.241,0.428,52.79,2.47,0
1126,2021-04-01,32.74,26.24,0.311,0.513,53.13,0.0,0
1126,2021-05-01,27.98,20.99,0.326,0.931,52.51,0.3,0
1126,2021-06-01,33.06,59.87,0.548,1.123,66.53,0.0,0
1126,2021-07-01,30.45,49.3,0.509,0.929,76.36,0.0,0
1126,2021-08-01,26.28,53.14,0.526,0.801,72.96,0.38,0
1126,2021-09-01,27.45,52.63,0.507,1.011,73.55,0.0,0
1126,2021-10-01,31.83,31.53,0.346,0.581,57.08,0.33,0
1126,2021-11-01,28.32,10.54,0.287,0.307,56.17,1.09,0
1126,2021-12-01,32.46,29.95,0.383,0.695,58.16,1.35,0
1126,2022-01-01,28.37,8.34,0.297,0.389,50.47,3.36,0
1126,2022-02-01,28.64,11.34,0.278,0.0,46.6,0.0,0
1126,2022-03-01,30.14,15.61,0.356,0.548,55.33,0.0,0
1126,2022-04-01,33.67,18.33,0.252,0.872,49.56,0.0,0
1126,2022-05-01,26.8,18.11,0.29,0.681,51.35,0.14,0
1126,2022-06-01,25.28,47.68,0.503,0.938,62.76,0.0,0
1126,2022-07-01,31.76,60.36,0.591,1.21,79.11,0.0,0
1126,2022-08-01,27.85,47.2,0.425,1.144,63.79,0.0,0
1126,2022-09-01,25.52,78.45,0.581,1.192,85.65,0.1,0
1126,2022-10-01,34.32,35.74,0.437,0.615,60.35,2.33,0
1126,2022-11-01,33.71,32.22,0.319,0.69,56.05,4.99,0
1126,2022-12-01,33.63,27.3,0.421,0.849,59.55,0.0,0
1126,2023-01-01,26.59,6.35,0.266,0.584,51.14,0.0,0
1126,2023-02-01,32.45,7.0,0.2,0.526,41.43,1.84,0
1126,2023-03-01,32.98,25.88,0.456,0.56,67.03,0.53,0
1126,2023-04-01,26.08,11.23,0.323,0.71,59.59,0.0,0
1126,2023-05-01,31.33,13.77,0.2,0.551,38.35,0.37,0
1126,2023-06-01,28.69,42.06,0.364,0.747,60.82,1.13,0
1126,2023-07-01,28.17,71.21,0.681,1.169,93.47,0.5,0
1126,2023-08-01,26.54,75.16,0.63,1.516,87.41,1.77,0
1126,2023-09-01,29.2,67.59,0.537,1.517,74.96,0.55,0
1126,2023-10-01,31.51,26.68,0.298,0.386,57.34,2.97,0
1126,2023-11-01,32.03,21.72,0.372,0.455,52.65,0.0,0
1126,2023-12-01,34.96,8.05,0.309,0.425,54.62,0.0,0
1126,2024-01-01,34.48,20.09,0.365,0.769,63.98,0.0,0
1126,2024-02-01,29.11,16.73,0.351,0.243,51.18,0.45,0
1126,2024-03-01,31.52,22.69,0.363,0.699,58.45,0.07,0
1126,2024-04-01,27.61,27.25,0.408,0.481,51.4,0.0,0
1126,2024-05-01,29.72,24.51,0.336,0.454,57.69,0.0,0
1126,2024-06-01,29.0,55.96,0.49,1.232,77.01,0.95,0
1126,2024-07-01,25.19,77.38,0.678,1.24,85.73,0.0,0
1126,2024-08-01,26.81,79.2,0.663,1.211,79.29,0.0,0
1126,2024-09-01,34.65,58.28,0.539,1.008,68.61,5.23,0
1126,2024-10-01,34.6,16.63,0.332,0.391,62.53,1.89,0
1126,2024-11-01,31.45,12.98,0.206,0.303,41.4,0.0,0
1126,2024-12-01,28.86,24.18,0.281,0.432,43.83,0.0,0
1127,2020-01-01,30.1,26.03,0.297,0.872,58.01,0.0,0
1127,2020-02-01,33.6,14.48,0.262,0.592,60.23,0.0,0
1127,2020-03-01,26.88,26.89,0.423,0.73,76.4,1.05,0
1127,2020-04-01,29.48,6.11,0.217,0.513,41.95,0.7,0
